data,abertura,alta,baixa,fechamento,var_abertura,media_movel_180,media_movel_240,media_movel_360,media_movel_480
2015-04-10,0.3567262188720993,0.36077065865263164,0.3550885522724412,0.35945124305209736,0.0010939878094882514,0.3524671070055839,0.35312498228418365,0.34580521851298657,0.3446521433905389
2015-04-13,0.35832379375934403,0.3626331439923298,0.3569358128560817,0.35849563901403364,0.0027164769106704984,0.3512231698670119,0.35209018976338907,0.34469806234206823,0.3435543826013623
2015-04-14,0.35910779702312356,0.36165677382721473,0.3560159212633559,0.35739965152843395,0.00017213869326329672,0.3517059435581181,0.35275825166600616,0.3452752024391675,0.34411287545331204
2015-04-15,0.3566423005886982,0.36273406814506454,0.3566423005886982,0.3624634695862227,-0.0013397928645096089,0.3504589401868052,0.35172505177706104,0.34419067857041374,0.3430098669425326
2015-04-16,0.36171262633237367,0.36171262633237367,0.35774109164167606,0.3600989845426209,0.005809110443109917,0.3496267054607429,0.35109340888275875,0.3434748150564901,0.3422920906351607
2015-04-17,0.361491929292595,0.361491929292595,0.3563610078496067,0.35675111656756586,-0.0016331670056934254,0.35088086196390306,0.3525425157220237,0.3448184733066352,0.3436227460060092
2015-04-20,0.3581585909800752,0.36094607561292297,0.35513881596115676,0.356804669872692,-0.004692265798627132,0.35208360744049005,0.353932371595311,0.34611086854226586,0.3449079039232749
2015-04-22,0.3556677709310796,0.36285231018243097,0.3556677709310796,0.3613241070820054,-0.0013429663609800446,0.35084069996906436,0.35281937015223086,0.34499256661083766,0.3437900300964507
2015-04-23,0.35860589409542337,0.3662617911313701,0.3549814900097951,0.3656248940366129,0.005607320813635045,0.3481635540311658,0.350203558041721,0.3424144634260775,0.3412054988678151
2015-04-24,0.3615051493899322,0.3698015844810726,0.3615051493899322,0.36739315144600754,0.006952646308772557,0.344220296508583,0.3462965601761547,0.33856664602276604,0.3373610545200663
2015-04-27,0.36743660689884056,0.37008742091048835,0.36068612709957093,0.360816068962887,0.005632979774751473,0.3445020845933271,0.3466501860212708,0.3388951653811629,0.33765843918518196
2015-04-28,0.36280293140640796,0.365866075204309,0.3590409466993909,0.36452064317367444,-0.006563879566930818,0.34628811607611576,0.3485290786242823,0.34071460583389246,0.33943017270893483
2015-04-29,0.3647932989928514,0.3647932989928514,0.3599432456349218,0.36162965232811023,0.0016994796132907125,0.34654114214177784,0.3488822207011695,0.3410435253179506,0.33969605677445447
2015-04-30,0.36081334978369245,0.36679515918764904,0.3592999585277296,0.36679515918764904,-0.003242049371610051,0.34580845237902647,0.34821064389601186,0.3404092043840642,0.3389938247816394
2015-05-04,0.3628998171204137,0.37122527975753505,0.3628998171204137,0.3701539411546187,0.005924631551067754,0.34215328053646776,0.34456884790651726,0.3368527359908338,0.33538615304088765
2015-05-05,0.36721526229238804,0.37231849793401023,0.3655888860653215,0.37171020761286333,0.0071714227335217895,0.3394867926595724,0.34193573036272323,0.3343003884348601,0.33275917729932075
2015-05-06,0.37174235245159754,0.3751043633910823,0.3638656411076619,0.3656779250998032,0.00448268125264631,0.33958462887333773,0.34208898904331814,0.3344442920310423,0.3328214457928695
2015-05-07,0.3680259388336544,0.36923114434933474,0.3641847490617535,0.3668529580643827,-0.006103366969782161,0.3418204170014717,0.344369510809529,0.33665711749497496,0.3349728687456352
2015-05-08,0.36667260180840267,0.37089514594579076,0.36429098392603443,0.36785697394449934,-0.0008882791020724931,0.3414307421778992,0.3440312203732489,0.3362792776663168,0.3345808506539247
2015-05-11,0.3674711005623182,0.36955381820186256,0.36648759501031114,0.36767037292906474,0.0012920563134210187,0.34097823223419815,0.34369670193304597,0.3359005366309984,0.33417942423491964
2015-05-12,0.3682253060960498,0.3697125518378047,0.3653924570641357,0.3656435505010554,0.00017383391786745484,0.34150359916341966,0.3443733074242149,0.3365116506045113,0.33475079528359447
2015-05-13,0.36725731348722385,0.3679686764821806,0.3634353541234107,0.36455413410638815,-0.0026061753360688716,0.3429632612415787,0.346012700152952,0.3380802931925604,0.3362773876929368
2015-05-14,0.3647374475756531,0.3682634499335488,0.36298415099035075,0.3665554414519259,-0.00267846784618136,0.3430214424319889,0.346262596994917,0.33830028342369994,0.33647063504931757
2015-05-15,0.36518200953925656,0.36925562980946286,0.36367373874300923,0.36900425134342163,0.0018047684741420472,0.3416585713059332,0.3450713025491799,0.33713191475892906,0.3352665889616554
2015-05-18,0.36951336761132114,0.3718111275915767,0.3609677658869999,0.3627620840738287,0.0038339028884039257,0.3420824593975943,0.3456778728723172,0.3376877603604512,0.3357990109796773
2015-05-19,0.3662362427980269,0.3662883723607339,0.35856668088475957,0.3616423250844726,-0.0068159403239402205,0.345230744108497,0.3490849378970763,0.3410006473013353,0.33908132911523087
2015-05-20,0.3634137566678467,0.3643829124057576,0.35898052400186237,0.35951094031788117,-0.004629683153398699,0.34677694696424183,0.35089655915997103,0.34273821598076143,0.34083256439847226
2015-05-21,0.3605398619808655,0.36193211062822334,0.35808372521618714,0.36193211062822334,-0.003920624728644385,0.3475552096655771,0.35200741360784843,0.34379216150684727,0.34188460573435103
2015-05-22,0.36269369354745773,0.3634241878133847,0.35562566794740746,0.357856636921725,0.001395178237626307,0.34809718965541103,0.3528442507037874,0.3446024619449124,0.34266840251122593
2015-05-25,0.3586524704724888,0.3618842868418205,0.3559746797664711,0.36017604104660234,-0.004841129010386678,0.3486114881631014,0.35368690553931015,0.34543864694622367,0.3434934104443984
2015-05-26,0.3614004762297057,0.3614004762297057,0.3543788148683968,0.35492148803675433,0.0015287500230559434,0.34955641373145385,0.3549658284053884,0.3466832240236195,0.3447372388526765
2015-05-27,0.3558660072511548,0.3602586774754703,0.3525814577631848,0.35988045662534046,-0.006489473533807489,0.3501752948655554,0.3559610324749776,0.34764890123666875,0.345705911425926
2015-05-28,0.3594332260365038,0.3594332260365038,0.3536868014196192,0.35774972908991937,0.003970136500015964,0.34949875295700733,0.3555884128492109,0.3473116798021664,0.3454021240491665
2015-05-29,0.35972909391984936,0.35972909391984936,0.35163795522309355,0.35163795522309355,-0.0017062038767458672,0.3511927426490052,0.35756076538957277,0.3493014593434851,0.34740608918351856
2015-06-01,0.35310868821553204,0.3563216272018163,0.352526343024268,0.3549695153784217,-0.008172913546360674,0.3524125886219643,0.35905028257214716,0.3508587198486844,0.34898509578037046
