data,abertura,alta,baixa,fechamento,var_abertura,media_movel_180,media_movel_240,media_movel_360,media_movel_480
2006-07-31,37381.0,37399.0,37077.0,37077.0,495.0,36527.805555555555,34815.566666666666,31836.533333333333,30008.76875
2006-08-01,37077.0,37084.0,36536.0,36839.0,-304.0,36561.0,34856.46666666667,31861.180555555555,30040.241666666665
2006-08-02,36843.0,37481.0,36834.0,37288.0,-234.0,36592.85,34898.441666666666,31883.866666666665,30071.560416666667
2006-08-03,37288.0,37688.0,36893.0,37451.0,445.0,36625.066666666666,34942.50833333333,31905.6,30102.764583333334
2006-08-04,37462.0,38172.0,37462.0,37848.0,174.0,36655.75555555556,34984.44583333333,31927.85,30134.25625
2006-08-07,37845.0,37879.0,37518.0,37698.0,383.0,36688.52222222222,35029.1625,31952.369444444445,30165.441666666666
2006-08-08,37699.0,38081.0,37532.0,37600.0,-146.0,36720.62777777778,35072.1375,31977.891666666666,30195.9
2006-08-09,37602.0,38086.0,37180.0,37255.0,-97.0,36755.305555555555,35113.70416666667,32002.98888888889,30226.158333333333
2006-08-10,37255.0,37423.0,36929.0,37354.0,-347.0,36786.433333333334,35152.083333333336,32028.48888888889,30255.635416666668
2006-08-11,37354.0,37502.0,36886.0,36944.0,99.0,36816.61666666667,35191.175,32054.175,30286.0625
2006-08-14,36950.0,37184.0,36490.0,36557.0,-404.0,36840.688888888886,35227.125,32080.183333333334,30315.241666666665
2006-08-15,36559.0,37417.0,36559.0,37296.0,-391.0,36861.37777777778,35260.60833333333,32104.44722222222,30343.529166666667
2006-08-16,37296.0,37697.0,37210.0,37678.0,737.0,36886.84444444445,35295.77916666667,32130.025,30373.658333333333
2006-08-17,37451.0,38022.0,37402.0,37559.0,155.0,36910.322222222225,35331.67083333333,32157.425,30403.285416666666
2006-08-18,37559.0,37589.0,37178.0,37552.0,108.0,36937.00555555556,35366.05,32185.591666666667,30433.179166666665
2006-08-21,37550.0,37550.0,37139.0,37161.0,-9.0,36965.15555555555,35401.325,32215.972222222223,30462.979166666668
2006-08-22,37161.0,37255.0,36511.0,36678.0,-389.0,36988.688888888886,35435.854166666664,32246.233333333334,30490.847916666666
2006-08-23,36675.0,36690.0,35512.0,35512.0,-486.0,37009.26666666667,35467.63333333333,32273.92777777778,30516.941666666666
2006-08-24,35514.0,35872.0,35123.0,35797.0,-1161.0,37020.9,35493.24166666667,32299.63611111111,30540.502083333333
2006-08-25,35795.0,36128.0,35586.0,35958.0,281.0,37032.955555555556,35518.15416666667,32327.230555555554,30565.045833333334
2006-08-28,35958.0,36389.0,35649.0,36375.0,163.0,37048.316666666666,35542.6625,32353.583333333332,30589.708333333332
2006-08-29,36384.0,36617.0,36013.0,36304.0,426.0,37065.53888888889,35569.01666666667,32380.727777777778,30615.658333333333
2006-08-30,36303.0,36520.0,36125.0,36313.0,-81.0,37083.84444444445,35591.78333333333,32407.208333333332,30641.439583333333
2006-08-31,36313.0,36606.0,36013.0,36232.0,10.0,37101.87222222222,35615.24166666667,32434.725,30667.189583333333
2006-09-01,36232.0,37329.0,36232.0,37329.0,-81.0,37116.933333333334,35635.7875,32463.041666666668,30694.158333333333
2006-09-04,37330.0,37739.0,37287.0,37693.0,1098.0,37138.16111111111,35661.55416666667,32495.36111111111,30724.09375
2006-09-05,37693.0,37693.0,37271.0,37368.0,363.0,37162.39444444444,35689.94583333333,32526.994444444445,30753.9375
2006-09-06,37368.0,37368.0,36710.0,36710.0,-325.0,37185.01111111111,35715.15416666667,32558.894444444446,30783.014583333334
2006-09-07,37368.0,37368.0,36710.0,36710.0,0.0,37207.21666666667,35740.816666666666,32590.75,30813.170833333334
2006-09-08,36705.0,36725.0,36495.0,36558.0,-663.0,37227.03888888889,35762.1625,32619.91388888889,30841.9875
